id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,Unnamed: 29,sentiment_label
604,1.64E+18,https://twitter.com/pctongkosong/statuses/1643601606989209601,https://twitter.com/pctongkosong/statuses/1643601606989209601,pctongkosong,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 09:08,Twitter for iPhone,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,786118376,https://pbs.twimg.com/profile_images/1525781734217748480/ulqbpXic_normal.jpg,8784,289,185,08/27/2012 23:42,architect-ish living in 🌴 ☀️ clueless but I’m trying,"Bali, Indonesia",,,Positive
605,1.64E+18,https://twitter.com/rfanuzi/statuses/1643598788731490304,https://twitter.com/rfanuzi/statuses/1643598788731490304,rfanuzi,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 08:57,Twitter for iPhone,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1671800221,https://pbs.twimg.com/profile_images/1168676976569094144/AaRau7zM_normal.jpg,2019,511,231,08/14/2013 20:33,,"Surakarta, Jawa Tengah",,,Positive
606,1.64E+18,https://twitter.com/Bluelinedot/statuses/1643597949338017792,https://twitter.com/Bluelinedot/statuses/1643597949338017792,Bluelinedot,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 08:54,Twitter Web App,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,263535077,https://pbs.twimg.com/profile_images/1117353505797197824/A57_7Pw__normal.jpg,41082,346,160,03/10/2011 01:44,Just keep going,"DKI Jakarta, Indonesia",,,Positive
607,1.64E+18,https://twitter.com/buukmarks/statuses/1643595336622170120,https://twitter.com/buukmarks/statuses/1643595336622170120,buukmarks,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 08:43,Twitter Web App,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.30E+18,https://pbs.twimg.com/profile_images/1565918675835944962/kSUlw30M_normal.jpg,25157,565,82,09/07/2020 09:53,Di Indonesia yang paling pasti adalah ketidakpastian.,,,,Positive
608,1.64E+18,https://twitter.com/Mpok_Hanum/statuses/1643593484262322176,https://twitter.com/Mpok_Hanum/statuses/1643593484262322176,Mpok_Hanum,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 08:36,Twitter Web App,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,500705112,https://pbs.twimg.com/profile_images/1148415648613224448/9v2sPbAT_normal.png,128258,199,1223,02/23/2012 06:39,Anak Muda Yg Bangga Jd Petani || Pendamping 6 kelompok tani || Tim Komunitas Petani Muda Sukses || Jalan-Jalan & Rebahan Adalah Cita-Cita,"Bali, ID / Amstelveen, NL",,,Positive
609,1.64E+18,https://twitter.com/youngest_knight/statuses/1643591561895354370,https://twitter.com/youngest_knight/statuses/1643591561895354370,youngest_knight,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 08:28,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,761012779,https://pbs.twimg.com/profile_images/1639650665566990336/x5ktu9Gl_normal.jpg,21032,1254,294,08/16/2012 02:57,RTs ≠ Endorsement,,,,Positive
610,1.64E+18,https://twitter.com/fskprly/statuses/1643591166510907393,https://twitter.com/fskprly/statuses/1643591166510907393,fskprly,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 08:27,Twitter for iPhone,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.43E+18,https://pbs.twimg.com/profile_images/1634850518198808576/ONvaIxva_normal.jpg,3933,148,84,08/11/2021 02:19,"currently living in Seoul 🇰🇷 • a graduate school student, policy & e-govt 🤎","Seoul, Republic of Korea",,,Positive
611,1.64E+18,https://twitter.com/monkey___mind/statuses/1643586664646987782,https://twitter.com/monkey___mind/statuses/1643586664646987782,monkey___mind,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 08:09,Twitter for iPhone,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1268830980,https://pbs.twimg.com/profile_images/1340566282492493830/n6xnve-w_normal.jpg,34976,545,308,03/15/2013 01:14,pendo(s)a,Bitchfield,,,Positive
612,1.64E+18,https://twitter.com/RadioSmartFM/statuses/1643583007557812225,https://twitter.com/RadioSmartFM/statuses/1643583007557812225,RadioSmartFM,"Kepala Otorita IKN Bambang Susantono mengatakan, Presiden Joko Widodo berjanji memberikan 10 motor listrik gratis, bagi pemenang sayembara pemilihan logo Ibu Kota Negara Nusantara.  🔗 https://t.co/iF0KoOeNpy  #SmartNewsUpdate https://t.co/yI1nO5atI1","Kepala Otorita IKN Bambang Susantono mengatakan, Presiden Joko Widodo berjanji memberikan 10 motor listrik gratis, bagi pemenang sayembara pemilihan logo Ibu Kota Negara Nusantara.  🔗 https://t.co/iF0KoOeNpy  #SmartNewsUpdate https://t.co/yI1nO5atI1",04/05/2023 07:54,Twitter for iPhone,0,0,in,,original,,0,0,,0,0,177084452,https://pbs.twimg.com/profile_images/923445458751578112/_yYSHZ3C_normal.jpg,114882,608,13705,08/11/2010 01:54,#1 Business and Inspiration Radio  Part of Kompas Gramedia Radio Network IG: @radiosmartfm959,Jl. Kebahagiaan No.4-14Jakarta,,,Positive
613,1.64E+18,https://twitter.com/Askrlfess/statuses/1643580951321272320,https://twitter.com/Askrlfess/statuses/1643580951321272320,Askrlfess,[askrl] kalian udah pilih logo buat Ibu Kota Negara Baru Nusantara beluum? 😃  cr. tertera https://t.co/nuEJaJqkys,[askrl] kalian udah pilih logo buat Ibu Kota Negara Baru Nusantara beluum? 😃  cr. tertera https://t.co/nuEJaJqkys,04/05/2023 07:46,Askrlfess,7,0,in,,original,,0,0,,0,0,1.20E+18,https://pbs.twimg.com/profile_images/1578946000341073920/Y5dh0Agg_normal.jpg,1217106,16462,809689,11/20/2019 13:49,"Base automenfess yang membahas tentang hal apapun, RL, lucu-lucuan dll. | Pengaduan, kerjasama/pp dm : @sudrajart | Rules cek link dibawah","Jakarta, Indonesia",,,Neutral
614,1.64E+18,https://twitter.com/bayu_maz/statuses/1643578551164366848,https://twitter.com/bayu_maz/statuses/1643578551164366848,bayu_maz,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 07:37,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,244041239,https://pbs.twimg.com/profile_images/1011851850054713346/rvg2D3-3_normal.jpg,53115,1751,580,01/28/2011 06:16,Entrepreneur|Sifu|Atlet|😄😃👍💪😎😇,"♡indonesia,pim kembang gandcit",,,Positive
615,1.64E+18,https://twitter.com/Omzyus/statuses/1643576762788626432,https://twitter.com/Omzyus/statuses/1643576762788626432,Omzyus,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 07:30,Twitter for iPhone,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1865552239,https://pbs.twimg.com/profile_images/1606359270940737536/BdWsmLqV_normal.jpg,3464,282,223,09/14/2013 20:19,"hanya om gadungan, yg asli om hotman",MANTAN MENTRI,,,Positive
616,1.64E+18,https://twitter.com/keepiin/statuses/1643574192099696640,https://twitter.com/keepiin/statuses/1643574192099696640,keepiin,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 07:19,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,2476265262,https://pbs.twimg.com/profile_images/1615717130934308867/UU1pHvnX_normal.jpg,39828,627,220,05/03/2014 22:40,,Plat AE,,,Positive
617,1.64E+18,https://twitter.com/racilaziz/statuses/1643573793737293835,https://twitter.com/racilaziz/statuses/1643573793737293835,racilaziz,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 07:18,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,98768036,https://pbs.twimg.com/profile_images/1314132659799425024/CKVbJhU2_normal.jpg,177571,107,1028,12/22/2009 20:57,Betawinese. Arsenal supporters.,Smoking Area,,,Positive
618,1.64E+18,https://twitter.com/catasthrovia/statuses/1643571870674067456,https://twitter.com/catasthrovia/statuses/1643571870674067456,catasthrovia,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 07:10,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.23E+18,https://pbs.twimg.com/profile_images/1598978609288339457/JY2WfFJR_normal.jpg,52147,1939,963,02/15/2020 07:00,"un poco loco || Liberté, Égalité, Fraternité",19 Dadáda Street,,,Positive
619,1.64E+18,https://twitter.com/Heizellee/statuses/1643570618816921600,https://twitter.com/Heizellee/statuses/1643570618816921600,Heizellee,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 07:05,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.20E+18,https://pbs.twimg.com/profile_images/1600511798327017474/sX1dOfXA_normal.jpg,140022,922,95,12/10/2019 00:07,🐶🥑⚾️🎤 좋은 느낌 만 🤟🏻 음악과 영화 🎬🎧 데이식스 🧡🌅🌞 SKZ ∞ STAY = FAM 🍀,엔시티 ~ 세븐틴,,,Positive
620,1.64E+18,https://twitter.com/mantariameh2/statuses/1643567313713766400,https://twitter.com/mantariameh2/statuses/1643567313713766400,mantariameh2,"RT @Mukidi_alNgibul: Adakah kota di dunia yang bebas dari pelacur, open BO, PSK dan perek? Ada. Di Kabul. Ibu Kota Negara Islam Taliban  Ge…","Adakah kota di dunia yang bebas dari pelacur, open BO, PSK dan perek? Ada. Di Kabul. Ibu Kota Negara Islam Taliban  Gerombolan Banser, 🐕 Peking, Pemeluk Agama Islam Nusantara &amp; Bani Mabok Kemenyan Waktu n Tempat kami sediakan tuk Ngebacot👻👻👻👻👻👻👻👻 https://t.co/Ox22vFsPFH https://t.co/jDj8dSHwGk",04/05/2023 06:52,Twitter for Android,0,356,in,,retweet,,0,0,Mukidi_alNgibul,1.20E+18,1.64E+18,1.28E+18,https://pbs.twimg.com/profile_images/1276879699617042433/FYIPggdR_normal.jpg,21380,627,401,06/27/2020 07:31,,,,,Negative
621,1.64E+18,https://twitter.com/Rahel_Setiawan/statuses/1643566434319228931,https://twitter.com/Rahel_Setiawan/statuses/1643566434319228931,Rahel_Setiawan,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 06:49,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,81558044,https://pbs.twimg.com/profile_images/1588702433596755968/qZKFAeUt_normal.jpg,79373,772,576,10/11/2009 05:32,"Ini bukan akun berkarya, ini akun personal,  im a coal miner in Barito river line, interested about coal industry  from pit to port to power",KalselTeng,,,Positive
622,1.64E+18,https://twitter.com/riopribadie/statuses/1643563473098653696,https://twitter.com/riopribadie/statuses/1643563473098653696,riopribadie,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 06:37,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,107637545,https://pbs.twimg.com/profile_images/1435123616610336768/bMrzYCDZ_normal.jpg,4508,1275,141,01/23/2010 01:21,,in your every breath,,,Positive
623,1.64E+18,https://twitter.com/Pulpendid/statuses/1643558766758219782,https://twitter.com/Pulpendid/statuses/1643558766758219782,Pulpendid,Kepala Otorita Ibu Kota Nusantara (IKN) Bambang Susantono mengajak masyarakat Indonesia ikut memilih logo kota Nusantara sebagai Ibu Kota Negara (IKN) Indonesia yang baru. https://t.co/oA8AnTwXTO,Kepala Otorita Ibu Kota Nusantara (IKN) Bambang Susantono mengajak masyarakat Indonesia ikut memilih logo kota Nusantara sebagai Ibu Kota Negara (IKN) Indonesia yang baru. https://t.co/oA8AnTwXTO,04/05/2023 06:18,Twitter for Android,0,0,in,,original,,0,0,,0,0,1.44E+18,https://pbs.twimg.com/profile_images/1636609125361614848/hYcNUflh_normal.jpg,1780,516,92,09/17/2021 07:40,Pengepul Kata   -Redaksi@pulpend.id                 -Kerja sama dan iklan: Kerjasama@pulpend.id                                            Contact: 081312211064,"DKI Jakarta, Indonesia",,,Positive
624,1.64E+18,https://twitter.com/sipalingyadhi/statuses/1643555726173032448,https://twitter.com/sipalingyadhi/statuses/1643555726173032448,sipalingyadhi,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 06:06,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,58518327,https://pbs.twimg.com/profile_images/1628727403634909185/Tt-Pnskf_normal.jpg,166219,2295,2694,07/20/2009 12:34,Si Yadhi yang paling akhir ada di dunia,Yogyakarta,,,Positive
625,1.64E+18,https://twitter.com/ameshicaro/statuses/1643552377537183745,https://twitter.com/ameshicaro/statuses/1643552377537183745,ameshicaro,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 05:53,Twitter for iPhone,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.61E+18,https://pbs.twimg.com/profile_images/1642532282341937158/ByaxF_LV_normal.jpg,293,382,15,12/26/2022 03:28,,,,,Positive
626,1.64E+18,https://twitter.com/toolzark/statuses/1643551767630839808,https://twitter.com/toolzark/statuses/1643551767630839808,toolzark,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 05:50,Twitter for iPhone,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,633135691,https://pbs.twimg.com/profile_images/1522112346323177473/9YwHtTiE_normal.jpg,8423,886,27,07/11/2012 14:55,read and laugh,,,,Positive
627,1.64E+18,https://twitter.com/svytd/statuses/1643548148181397505,https://twitter.com/svytd/statuses/1643548148181397505,svytd,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 05:36,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,7.72E+17,https://pbs.twimg.com/profile_images/1542185975853355010/i9iZlBks_normal.jpg,135554,845,185,09/03/2016 10:10,🍂 Aloha // infj-a,Magelang,,,Positive
628,1.64E+18,https://twitter.com/suarlanman/statuses/1643547925937795073,https://twitter.com/suarlanman/statuses/1643547925937795073,suarlanman,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 05:35,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,87912023,https://pbs.twimg.com/profile_images/536881463421968384/jcUcg2sN_normal.jpeg,1679,358,46,11/06/2009 05:30,,,,,Positive
629,1.64E+18,https://twitter.com/bearsarung/statuses/1643547183093018627,https://twitter.com/bearsarung/statuses/1643547183093018627,bearsarung,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 05:32,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.59E+18,https://pbs.twimg.com/profile_images/1646069003344027650/CPR-RY31_normal.jpg,32356,1431,154,11/06/2022 01:50,"Dum Spiro Spero 🐣 | Bismillah, Maba S-2 Sistem Informasi ITS 2023",Gresik - Tangerang Selatan,,,Positive
630,1.64E+18,https://twitter.com/KakGupron/statuses/1643543029285015552,https://twitter.com/KakGupron/statuses/1643543029285015552,KakGupron,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 05:16,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.36E+18,https://pbs.twimg.com/profile_images/1599626521907367936/HWbnhG_A_normal.jpg,93257,1707,348,02/10/2021 03:48,maaf orangnya suka janda eh berjanda eh bercinta eh bercanda,"Beograd, Srbija",,,Positive
631,1.64E+18,https://twitter.com/altabaraspati/statuses/1643541319422464001,https://twitter.com/altabaraspati/statuses/1643541319422464001,altabaraspati,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 05:09,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.45E+18,https://pbs.twimg.com/profile_images/1581915189557219328/a_vuOsKJ_normal.jpg,1067,38,13,10/18/2021 19:39,Roma 12 : 12 || 🔥 There\'s no obstacle can\'t be defeated 🔥,"Kota Magelang, Jawa Tengah",,,Positive
632,1.64E+18,https://twitter.com/mesincuciuang/statuses/1643539226087297025,https://twitter.com/mesincuciuang/statuses/1643539226087297025,mesincuciuang,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 05:01,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.46E+18,https://pbs.twimg.com/profile_images/1568799596641677312/ViUvaUkC_normal.jpg,19611,364,49,11/21/2021 19:41,Add bio to your profil,,,,Positive
633,1.64E+18,https://twitter.com/syihabfarhani/statuses/1643535188935450626,https://twitter.com/syihabfarhani/statuses/1643535188935450626,syihabfarhani,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 04:44,Twitter Web App,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,176812869,https://pbs.twimg.com/profile_images/1613920989594910721/NfuPNkX1_normal.jpg,39265,261,157,08/10/2010 10:17,"Syihab Farhani, 27 years old. Suprafit yang bikin Fit",gresik. East java,,,Positive
634,1.64E+18,https://twitter.com/hopesxx_/statuses/1643530229292634113,https://twitter.com/hopesxx_/statuses/1643530229292634113,hopesxx_,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 04:25,Twitter for iPhone,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.20E+18,https://pbs.twimg.com/profile_images/1351858718120394754/DnPx2gqj_normal.jpg,20303,467,131,11/23/2019 02:40,relax bruh. psj is like my rom-com life as a person.,wherever i want,,,Positive
635,1.64E+18,https://twitter.com/danandaaanda/statuses/1643523124493963264,https://twitter.com/danandaaanda/statuses/1643523124493963264,danandaaanda,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 03:57,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,62481961,https://pbs.twimg.com/profile_images/1640163309679964162/Q-CZJjXf_normal.jpg,25677,199,330,08/03/2009 06:04,"pengamat perkembangan, drama dan pergerakan di timeline.",Indonesia,,,Positive
636,1.64E+18,https://twitter.com/___manofculture/statuses/1643522368558739456,https://twitter.com/___manofculture/statuses/1643522368558739456,___manofculture,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 03:54,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,295052909,https://pbs.twimg.com/profile_images/1434761875682578436/y-oRlK5e_normal.jpg,54200,430,417,05/08/2011 04:33,this account contains strong languages,djawa baroe,,,Positive
637,1.64E+18,https://twitter.com/BotakCastello2/statuses/1643521648996515841,https://twitter.com/BotakCastello2/statuses/1643521648996515841,BotakCastello2,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 03:51,Twitter for Android,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.29E+18,https://pbs.twimg.com/profile_images/1526168634573266945/9ACiVOXY_normal.jpg,115795,1296,68,07/29/2020 14:55,retweet account. anything will be retweeted.,pussy,,,Positive
638,1.64E+18,https://twitter.com/bakwanteles/statuses/1643521612598349824,https://twitter.com/bakwanteles/statuses/1643521612598349824,bakwanteles,RT @asumsico: Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu…,Pemerintah secara terbuka mengajak seluruh masyarakat Indonesia untuk berpartisipasi memilih logo kota Nusantara sebagai Ibu Kota Negara yang baru. https://t.co/SmMZFVFWtJ,04/05/2023 03:51,Twitter Web App,0,96,in,,retweet,,0,0,asumsico,8.29E+17,1.64E+18,1.00E+18,https://pbs.twimg.com/profile_images/1596833860456972291/hnoL-Dkk_normal.jpg,2742,195,90,05/30/2018 03:10,,,,,Positive
